tourney_date,tourney_name,surface,draw_size,tourney_level,match_num,winner_id,loser_id,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
271,Hard,96,M,20040322,101932,,,R32,,,,
270,Hard,96,M,20040322,102227,,,R32,,,,
300,Hard,96,M,20040308,103096,,,F,,,,
299,Hard,96,M,20040308,102286,,,SF,,,,
298,Hard,96,M,20040308,103096,,,SF,,,,
297,Hard,96,M,20040308,102405,,,QF,,,,
296,Hard,96,M,20040308,101956,,,QF,,,,
295,Hard,96,M,20040308,103096,,,QF,,,,
294,Hard,96,M,20040308,102286,,,QF,,,,
293,Hard,96,M,20040308,103096,,,R16,,,,
292,Hard,96,M,20040308,102405,,,R16,,,,
291,Hard,96,M,20040308,101885,,,R16,,,,
290,Hard,96,M,20040308,101956,,,R16,,,,
289,Hard,96,M,20040308,102093,,,R16,,,,
288,Hard,96,M,20040308,102286,,,R16,,,,
287,Hard,96,M,20040308,103017,,,R16,,,,
286,Hard,96,M,20040308,104745,,,R16,,,,
285,Hard,96,M,20040308,103184,,,R32,,,,
284,Hard,96,M,20040308,102405,,,R32,,,,
283,Hard,96,M,20040308,103017,,,R32,,,,
282,Hard,96,M,20040308,101885,,,R32,,,,
281,Hard,96,M,20040308,101956,,,R32,,,,
280,Hard,96,M,20040308,102093,,,R32,,,,
279,Hard,96,M,20040308,103254,,,R32,,,,
278,Hard,96,M,20040308,102968,,,R32,,,,
277,Hard,96,M,20040308,102286,,,R32,,,,
276,Hard,96,M,20040308,103484,,,R32,,,,
275,Hard,96,M,20040308,103096,,,R32,,,,
274,Hard,96,M,20040308,102984,,,R32,,,,
273,Hard,96,M,20040308,103602,,,R32,,,,
272,Hard,96,M,20040308,104745,,,R32,,,,
271,Hard,96,M,20040308,102664,,,R32,,,,
270,Hard,96,M,20040308,102227,,,R32,,,,
300,Hard,32,A,20040216,103080,,,F,,,,
299,Hard,32,A,20040216,103080,,,SF,,,,
298,Hard,32,A,20040216,102968,,,SF,,,,
297,Hard,32,A,20040216,102093,,,QF,,,,
296,Hard,32,A,20040216,103080,,,QF,,,,
295,Hard,32,A,20040216,103096,,,QF,,,,
294,Hard,32,A,20040216,102968,,,QF,,,,
293,Hard,32,A,20040216,102306,,,R16,,,,
292,Hard,32,A,20040216,102093,,,R16,,,,
291,Hard,32,A,20040216,102374,,,R16,,,,
290,Hard,32,A,20040216,101932,,,R16,,,,
289,Hard,32,A,20040216,103096,,,R16,,,,
288,Hard,32,A,20040216,102968,,,R16,,,,
287,Hard,32,A,20040216,103080,,,R16,,,,
286,Hard,32,A,20040216,103720,,,R16,,,,
300,Carpet,32,A,20040209,101932,,,F,,,,
299,Carpet,32,A,20040209,101932,,,SF,,,,
298,Carpet,32,A,20040209,103110,,,SF,,,,
297,Carpet,32,A,20040209,101932,,,QF,,,,
296,Carpet,32,A,20040209,102968,,,QF,,,,
295,Carpet,32,A,20040209,103110,,,QF,,,,
294,Carpet,32,A,20040209,102093,,,QF,,,,
293,Carpet,32,A,20040209,103110,,,R16,,,,
292,Carpet,32,A,20040209,101932,,,R16,,,,
291,Carpet,32,A,20040209,102968,,,R16,,,,
290,Carpet,32,A,20040209,102563,,,R16,,,,
289,Carpet,32,A,20040209,102388,,,R16,,,,
288,Carpet,32,A,20040209,102093,,,R16,,,,
287,Carpet,32,A,20040209,101964,,,R16,,,,
286,Carpet,32,A,20040209,102306,,,R16,,,,
300,Clay,64,M,20040419,102450,,,F,,,,
299,Clay,64,M,20040419,102477,,,SF,,,,
298,Clay,64,M,20040419,102450,,,SF,,,,
297,Clay,64,M,20040419,102477,,,QF,,,,
296,Clay,64,M,20040419,102093,,,QF,,,,
295,Clay,64,M,20040419,101956,,,QF,,,,
294,Clay,64,M,20040419,102450,,,QF,,,,
293,Clay,64,M,20040419,102405,,,R16,,,,
292,Clay,64,M,20040419,102035,,,R16,,,,
291,Clay,64,M,20040419,102450,,,R16,,,,
290,Clay,64,M,20040419,101956,,,R16,,,,
289,Clay,64,M,20040419,102093,,,R16,,,,
288,Clay,64,M,20040419,103602,,,R16,,,,
287,Clay,64,M,20040419,102477,,,R16,,,,
286,Clay,64,M,20040419,101932,,,R16,,,,
285,Clay,64,M,20040419,103898,,,R32,,,,
284,Clay,64,M,20040419,102398,,,R32,,,,
283,Clay,64,M,20040419,103084,,,R32,,,,
282,Clay,64,M,20040419,102886,,,R32,,,,
281,Clay,64,M,20040419,103115,,,R32,,,,
280,Clay,64,M,20040419,103586,,,R32,,,,
279,Clay,64,M,20040419,103602,,,R32,,,,
278,Clay,64,M,20040419,102450,,,R32,,,,
300,Clay,64,M,20040510,102286,,,F,,,,
299,Clay,64,M,20040510,103184,,,SF,,,,
298,Clay,64,M,20040510,102286,,,SF,,,,
297,Clay,64,M,20040510,103184,,,QF,,,,
296,Clay,64,M,20040510,102035,,,QF,,,,
295,Clay,64,M,20040510,102286,,,QF,,,,
294,Clay,64,M,20040510,102233,,,QF,,,,
293,Clay,64,M,20040510,103184,,,R16,,,,
292,Clay,64,M,20040510,102035,,,R16,,,,
291,Clay,64,M,20040510,102233,,,R16,,,,
290,Clay,64,M,20040510,101956,,,R16,,,,
289,Clay,64,M,20040510,101885,,,R16,,,,
288,Clay,64,M,20040510,102306,,,R16,,,,
287,Clay,64,M,20040510,102286,,,R16,,,,
286,Clay,64,M,20040510,103084,,,R16,,,,
285,Clay,64,M,20040510,103084,,,R32,,,,
284,Clay,64,M,20040510,102979,,,R32,,,,
283,Clay,64,M,20040510,102251,,,R32,,,,
282,Clay,64,M,20040510,103017,,,R32,,,,
281,Clay,64,M,20040510,102382,,,R32,,,,
280,Clay,64,M,20040510,102306,,,R32,,,,
279,Clay,64,M,20040510,103454,,,R32,,,,
278,Clay,64,M,20040510,102233,,,R32,,,,
300,Clay,64,M,20040503,102405,,,F,,,,
299,Clay,64,M,20040503,101885,,,SF,,,,
298,Clay,64,M,20040503,102405,,,SF,,,,
297,Clay,64,M,20040503,103184,,,QF,,,,
296,Clay,64,M,20040503,102035,,,QF,,,,
295,Clay,64,M,20040503,102405,,,QF,,,,
294,Clay,64,M,20040503,101885,,,QF,,,,
293,Clay,64,M,20040503,103184,,,R16,,,,
292,Clay,64,M,20040503,102035,,,R16,,,,
291,Clay,64,M,20040503,102405,,,R16,,,,
290,Clay,64,M,20040503,101956,,,R16,,,,
289,Clay,64,M,20040503,103566,,,R16,,,,
288,Clay,64,M,20040503,101885,,,R16,,,,
287,Clay,64,M,20040503,103084,,,R16,,,,
286,Clay,64,M,20040503,102286,,,R16,,,,
285,Clay,64,M,20040503,103254,,,R32,,,,
284,Clay,64,M,20040503,103084,,,R32,,,,
283,Clay,64,M,20040503,102886,,,R32,,,,
282,Clay,64,M,20040503,103096,,,R32,,,,
281,Clay,64,M,20040503,102477,,,R32,,,,
280,Clay,64,M,20040503,102233,,,R32,,,,
279,Clay,64,M,20040503,101932,,,R32,,,,
278,Clay,64,M,20040503,102882,,,R32,,,,
300,Hard,32,A,20040816,101904,,,F,,,,
299,Hard,32,A,20040816,101904,,,SF,,,,
298,Hard,32,A,20040816,103617,,,SF,,,,
297,Hard,32,A,20040816,101904,,,QF,,,,
296,Hard,32,A,20040816,102984,,,QF,,,,
295,Hard,32,A,20040816,103470,,,QF,,,,
294,Hard,32,A,20040816,103617,,,QF,,,,
293,Hard,32,A,20040816,102463,,,R16,,,,
292,Hard,32,A,20040816,101097,,,R16,,,,
291,Hard,32,A,20040816,102984,,,R16,,,,
290,Hard,32,A,20040816,102925,,,R16,,,,
289,Hard,32,A,20040816,101904,,,R16,,,,
288,Hard,32,A,20040816,103470,,,R16,,,,
287,Hard,32,A,20040816,103459,,,R16,,,,
286,Hard,32,A,20040816,103617,,,R16,,,,
300,Hard,48,A,20040719,103459,,,F,,,,
299,Hard,48,A,20040719,102286,,,SF,,,,
298,Hard,48,A,20040719,103459,,,SF,,,,
297,Hard,48,A,20040719,103459,,,QF,,,,
296,Hard,48,A,20040719,102286,,,QF,,,,
295,Hard,48,A,20040719,101885,,,QF,,,,
294,Hard,48,A,20040719,103617,,,QF,,,,
293,Hard,48,A,20040719,103018,,,R16,,,,
292,Hard,48,A,20040719,102286,,,R16,,,,
291,Hard,48,A,20040719,101885,,,R16,,,,
290,Hard,48,A,20040719,102968,,,R16,,,,
289,Hard,48,A,20040719,102795,,,R16,,,,
288,Hard,48,A,20040719,103333,,,R16,,,,
287,Hard,48,A,20040719,103459,,,R16,,,,
286,Hard,48,A,20040719,103617,,,R16,,,,
300,Hard,64,M,20040726,102405,,,F,,,,
299,Hard,64,M,20040726,102035,,,SF,,,,
298,Hard,64,M,20040726,102405,,,SF,,,,
297,Hard,64,M,20040726,102035,,,QF,,,,
296,Hard,64,M,20040726,103566,,,QF,,,,
295,Hard,64,M,20040726,101956,,,QF,,,,
294,Hard,64,M,20040726,102405,,,QF,,,,
293,Hard,64,M,20040726,101932,,,R16,,,,
292,Hard,64,M,20040726,102035,,,R16,,,,
291,Hard,64,M,20040726,103566,,,R16,,,,
290,Hard,64,M,20040726,101956,,,R16,,,,
289,Hard,64,M,20040726,103206,,,R16,,,,
288,Hard,64,M,20040726,101904,,,R16,,,,
287,Hard,64,M,20040726,102968,,,R16,,,,
286,Hard,64,M,20040726,102405,,,R16,,,,
285,Hard,64,M,20040726,102968,,,R32,,,,
284,Hard,64,M,20040726,102477,,,R32,,,,
283,Hard,64,M,20040726,103602,,,R32,,,,
282,Hard,64,M,20040726,103206,,,R32,,,,
281,Hard,64,M,20040726,101904,,,R32,,,,
280,Hard,64,M,20040726,102382,,,R32,,,,
279,Hard,64,M,20040726,102664,,,R32,,,,
278,Hard,64,M,20040726,101932,,,R32,,,,
300,Hard,64,M,20040802,101956,,,F,,,,
299,Hard,64,M,20040802,102035,,,SF,,,,
298,Hard,64,M,20040802,101956,,,SF,,,,
297,Hard,64,M,20040802,102035,,,QF,,,,
296,Hard,64,M,20040802,101956,,,QF,,,,
295,Hard,64,M,20040802,101932,,,QF,,,,
294,Hard,64,M,20040802,103018,,,QF,,,,
293,Hard,64,M,20040802,102035,,,R16,,,,
292,Hard,64,M,20040802,102968,,,R16,,,,
291,Hard,64,M,20040802,101956,,,R16,,,,
290,Hard,64,M,20040802,103566,,,R16,,,,
289,Hard,64,M,20040802,103018,,,R16,,,,
288,Hard,64,M,20040802,101932,,,R16,,,,
287,Hard,64,M,20040802,103602,,,R16,,,,
286,Hard,64,M,20040802,102405,,,R16,,,,
285,Hard,64,M,20040802,102886,,,R32,,,,
284,Hard,64,M,20040802,102968,,,R32,,,,
283,Hard,64,M,20040802,103602,,,R32,,,,
282,Hard,64,M,20040802,103103,,,R32,,,,
281,Hard,64,M,20040802,103852,,,R32,,,,
280,Hard,64,M,20040802,103018,,,R32,,,,
279,Hard,64,M,20040802,101932,,,R32,,,,
278,Hard,64,M,20040802,102783,,,R32,,,,
300,Hard,32,A,20040712,103184,,,F,,,,
299,Hard,32,A,20040712,103184,,,SF,,,,
298,Hard,32,A,20040712,101885,,,SF,,,,
297,Hard,32,A,20040712,103184,,,QF,,,,
296,Hard,32,A,20040712,101885,,,QF,,,,
295,Hard,32,A,20040712,102968,,,QF,,,,
294,Hard,32,A,20040712,102703,,,QF,,,,
293,Hard,32,A,20040712,103184,,,R16,,,,
292,Hard,32,A,20040712,101885,,,R16,,,,
291,Hard,32,A,20040712,102968,,,R16,,,,
290,Hard,32,A,20040712,103898,,,R16,,,,
289,Hard,32,A,20040712,103017,,,R16,,,,
288,Hard,32,A,20040712,101937,,,R16,,,,
287,Hard,32,A,20040712,101097,,,R16,,,,
286,Hard,32,A,20040712,102703,,,R16,,,,
300,Hard,32,A,20040209,103484,,,F,,,,
299,Hard,32,A,20040209,101097,,,SF,,,,
298,Hard,32,A,20040209,103484,,,SF,,,,
297,Hard,32,A,20040209,103484,,,QF,,,,
296,Hard,32,A,20040209,101373,,,QF,,,,
295,Hard,32,A,20040209,101097,,,QF,,,,
294,Hard,32,A,20040209,102979,,,QF,,,,
293,Hard,32,A,20040209,102979,,,R16,,,,
292,Hard,32,A,20040209,103459,,,R16,,,,
291,Hard,32,A,20040209,102751,,,R16,,,,
290,Hard,32,A,20040209,101097,,,R16,,,,
289,Hard,32,A,20040209,103484,,,R16,,,,
288,Hard,32,A,20040209,101373,,,R16,,,,
287,Hard,32,A,20040209,103017,,,R16,,,,
286,Hard,32,A,20040209,102703,,,R16,,,,
300,Clay,56,A,20040426,101956,,,F,,,,
299,Clay,56,A,20040426,101956,,,SF,,,,
298,Clay,56,A,20040426,102251,,,SF,,,,
297,Clay,56,A,20040426,103852,,,QF,,,,
296,Clay,56,A,20040426,101956,,,QF,,,,
295,Clay,56,A,20040426,102886,,,QF,,,,
294,Clay,56,A,20040426,102251,,,QF,,,,
293,Clay,56,A,20040426,102405,,,R16,,,,
292,Clay,56,A,20040426,101956,,,R16,,,,
291,Clay,56,A,20040426,103084,,,R16,,,,
290,Clay,56,A,20040426,103781,,,R16,,,,
289,Clay,56,A,20040426,102968,,,R16,,,,
288,Clay,56,A,20040426,102886,,,R16,,,,
287,Clay,56,A,20040426,102251,,,R16,,,,
286,Clay,56,A,20040426,103852,,,R16,,,,
285,Clay,56,A,20040426,102463,,,R32,,,,
284,Clay,56,A,20040426,103084,,,R32,,,,
283,Clay,56,A,20040426,102426,,,R32,,,,
282,Clay,56,A,20040426,103602,,,R32,,,,
281,Clay,56,A,20040426,102856,,,R32,,,,
280,Clay,56,A,20040426,103852,,,R32,,,,
279,Clay,56,A,20040426,104043,,,R32,,,,
278,Clay,56,A,20040426,103781,,,R32,,,,
300,Hard,32,A,20041025,103852,,,F,,,,
299,Hard,32,A,20041025,101885,,,SF,,,,
298,Hard,32,A,20041025,103852,,,SF,,,,
297,Hard,32,A,20041025,101885,,,QF,,,,
296,Hard,32,A,20041025,103852,,,QF,,,,
295,Hard,32,A,20041025,104026,,,QF,,,,
294,Hard,32,A,20041025,102405,,,QF,,,,
293,Hard,32,A,20041025,101885,,,R16,,,,
292,Hard,32,A,20041025,101932,,,R16,,,,
291,Hard,32,A,20041025,102388,,,R16,,,,
290,Hard,32,A,20041025,103178,,,R16,,,,
289,Hard,32,A,20041025,102405,,,R16,,,,
288,Hard,32,A,20041025,104026,,,R16,,,,
287,Hard,32,A,20041025,101097,,,R16,,,,
286,Hard,32,A,20041025,103852,,,R16,,,,
300,Hard,32,A,20040301,101097,,,F,,,,
299,Hard,32,A,20040301,101097,,,SF,,,,
298,Hard,32,A,20040301,102979,,,SF,,,,
297,Hard,32,A,20040301,103254,,,QF,,,,
296,Hard,32,A,20040301,101097,,,QF,,,,
295,Hard,32,A,20040301,102979,,,QF,,,,
294,Hard,32,A,20040301,103017,,,QF,,,,
293,Hard,32,A,20040301,103254,,,R16,,,,
292,Hard,32,A,20040301,102979,,,R16,,,,
291,Hard,32,A,20040301,103017,,,R16,,,,
290,Hard,32,A,20040301,101097,,,R16,,,,
289,Hard,32,A,20040301,102057,,,R16,,,,
288,Hard,32,A,20040301,102694,,,R16,,,,
287,Hard,32,A,20040301,104098,,,R16,,,,
286,Hard,32,A,20040301,102770,,,R16,,,,
300,Carpet,32,A,20041011,104214,,,F,,,,
299,Carpet,32,A,20041011,102035,,,SF,,,,
298,Carpet,32,A,20041011,104214,,,SF,,,,
297,Carpet,32,A,20041011,102035,,,QF,,,,
296,Carpet,32,A,20041011,102286,,,QF,,,,
295,Carpet,32,A,20041011,104214,,,QF,,,,
294,Carpet,32,A,20041011,102904,,,QF,,,,
293,Carpet,32,A,20041011,102035,,,R16,,,,
292,Carpet,32,A,20041011,103018,,,R16,,,,
291,Carpet,32,A,20041011,102286,,,R16,,,,
290,Carpet,32,A,20041011,102968,,,R16,,,,
289,Carpet,32,A,20041011,103254,,,R16,,,,
288,Carpet,32,A,20041011,104214,,,R16,,,,
287,Carpet,32,A,20041011,102904,,,R16,,,,
286,Carpet,32,A,20041011,103586,,,R16,,,,
300,Clay,32,A,20040719,104076,,,F,,,,
299,Clay,32,A,20040719,104076,,,SF,,,,
298,Clay,32,A,20040719,103711,,,SF,,,,
297,Clay,32,A,20040719,103254,,,QF,,,,
296,Clay,32,A,20040719,104076,,,QF,,,,
295,Clay,32,A,20040719,102398,,,QF,,,,
294,Clay,32,A,20040719,103711,,,QF,,,,
293,Clay,32,A,20040719,103254,,,R16,,,,
292,Clay,32,A,20040719,102388,,,R16,,,,
291,Clay,32,A,20040719,102398,,,R16,,,,
290,Clay,32,A,20040719,103711,,,R16,,,,
289,Clay,32,A,20040719,104076,,,R16,,,,
288,Clay,32,A,20040719,103084,,,R16,,,,
287,Clay,32,A,20040719,102426,,,R16,,,,
286,Clay,32,A,20040719,102501,,,R16,,,,
300,Grass,32,A,20040614,102093,,,F,,,,
299,Grass,32,A,20040614,102093,,,SF,,,,
298,Grass,32,A,20040614,102694,,,SF,,,,
297,Grass,32,A,20040614,102093,,,QF,,,,
296,Grass,32,A,20040614,102694,,,QF,,,,
295,Grass,32,A,20040614,102968,,,QF,,,,
294,Grass,32,A,20040614,101932,,,QF,,,,
293,Grass,32,A,20040614,102093,,,R16,,,,
292,Grass,32,A,20040614,102477,,,R16,,,,
291,Grass,32,A,20040614,102968,,,R16,,,,
290,Grass,32,A,20040614,101932,,,R16,,,,
289,Grass,32,A,20040614,103693,,,R16,,,,
288,Grass,32,A,20040614,102694,,,R16,,,,
287,Grass,32,A,20040614,103586,,,R16,,,,
286,Grass,32,A,20040614,103103,,,R16,,,,
300,Hard,32,A,20040823,102179,,,F,,,,
299,Hard,32,A,20040823,103254,,,SF,,,,
298,Hard,32,A,20040823,102179,,,SF,,,,
297,Hard,32,A,20040823,102886,,,QF,,,,
296,Hard,32,A,20040823,102179,,,QF,,,,
295,Hard,32,A,20040823,103254,,,QF,,,,
294,Hard,32,A,20040823,102388,,,QF,,,,
293,Hard,32,A,20040823,102886,,,R16,,,,
292,Hard,32,A,20040823,102664,,,R16,,,,
291,Hard,32,A,20040823,103254,,,R16,,,,
290,Hard,32,A,20040823,102388,,,R16,,,,
289,Hard,32,A,20040823,102979,,,R16,,,,
288,Hard,32,A,20040823,102374,,,R16,,,,
287,Hard,32,A,20040823,103786,,,R16,,,,
286,Hard,32,A,20040823,102179,,,R16,,,,
300,Hard,32,A,20040105,102093,,,F,,,,
299,Hard,32,A,20040105,102093,,,SF,,,,
298,Hard,32,A,20040105,102905,,,SF,,,,
297,Hard,32,A,20040105,101956,,,QF,,,,
296,Hard,32,A,20040105,102093,,,QF,,,,
295,Hard,32,A,20040105,102765,,,QF,,,,
294,Hard,32,A,20040105,102905,,,QF,,,,
293,Hard,32,A,20040105,102886,,,R16,,,,
292,Hard,32,A,20040105,101956,,,R16,,,,
291,Hard,32,A,20040105,102093,,,R16,,,,
290,Hard,32,A,20040105,102571,,,R16,,,,
289,Hard,32,A,20040105,102765,,,R16,,,,
288,Hard,32,A,20040105,102998,,,R16,,,,
287,Hard,32,A,20040105,102905,,,R16,,,,
286,Hard,32,A,20040105,102227,,,R16,,,,
300,Clay,32,A,20040412,103428,,,F,,,,
299,Clay,32,A,20040412,102886,,,SF,,,,
298,Clay,32,A,20040412,103428,,,SF,,,,
297,Clay,32,A,20040412,102886,,,QF,,,,
296,Clay,32,A,20040412,103428,,,QF,,,,
295,Clay,32,A,20040412,102463,,,QF,,,,
294,Clay,32,A,20040412,103115,,,QF,,,,
293,Clay,32,A,20040412,102886,,,R16,,,,
292,Clay,32,A,20040412,102398,,,R16,,,,
291,Clay,32,A,20040412,103084,,,R16,,,,
290,Clay,32,A,20040412,104416,,,R16,,,,
289,Clay,32,A,20040412,102463,,,R16,,,,
288,Clay,32,A,20040412,103428,,,R16,,,,
287,Clay,32,A,20040412,103115,,,R16,,,,
286,Clay,32,A,20040412,104523,,,R16,,,,
300,Clay,32,A,20040809,102886,,,F,,,,
299,Clay,32,A,20040809,102886,,,SF,,,,
298,Clay,32,A,20040809,102984,,,SF,,,,
297,Clay,32,A,20040809,102886,,,QF,,,,
296,Clay,32,A,20040809,103252,,,QF,,,,
295,Clay,32,A,20040809,102306,,,QF,,,,
294,Clay,32,A,20040809,102984,,,QF,,,,
293,Clay,32,A,20040809,102886,,,R16,,,,
292,Clay,32,A,20040809,102463,,,R16,,,,
291,Clay,32,A,20040809,102664,,,R16,,,,
290,Clay,32,A,20040809,102984,,,R16,,,,
289,Clay,32,A,20040809,102718,,,R16,,,,
288,Clay,32,A,20040809,103115,,,R16,,,,
287,Clay,32,A,20040809,102306,,,R16,,,,
286,Clay,32,A,20040809,103252,,,R16,,,,
300,Hard,32,A,20040301,102405,,,F,,,,
299,Hard,32,A,20040301,102405,,,SF,,,,
298,Hard,32,A,20040301,102035,,,SF,,,,
297,Hard,32,A,20040301,102405,,,QF,,,,
296,Hard,32,A,20040301,102035,,,QF,,,,
295,Hard,32,A,20040301,104745,,,QF,,,,
294,Hard,32,A,20040301,102664,,,QF,,,,
293,Hard,32,A,20040301,102405,,,R16,,,,
292,Hard,32,A,20040301,102035,,,R16,,,,
291,Hard,32,A,20040301,104745,,,R16,,,,
290,Hard,32,A,20040301,102664,,,R16,,,,
289,Hard,32,A,20040301,103115,,,R16,,,,
288,Hard,32,A,20040301,103786,,,R16,,,,
287,Hard,32,A,20040301,103080,,,R16,,,,
286,Hard,32,A,20040301,102306,,,R16,,,,
300,Hard,32,A,20040223,101956,,,F,,,,
299,Hard,32,A,20040223,101956,,,SF,,,,
298,Hard,32,A,20040223,102093,,,SF,,,,
297,Hard,32,A,20040223,101956,,,QF,,,,
296,Hard,32,A,20040223,102093,,,QF,,,,
295,Hard,32,A,20040223,103080,,,QF,,,,
294,Hard,32,A,20040223,101932,,,QF,,,,
293,Hard,32,A,20040223,101956,,,R16,,,,
292,Hard,32,A,20040223,102093,,,R16,,,,
291,Hard,32,A,20040223,103080,,,R16,,,,
290,Hard,32,A,20040223,101932,,,R16,,,,
289,Hard,32,A,20040223,103003,,,R16,,,,
288,Hard,32,A,20040223,102968,,,R16,,,,
287,Hard,32,A,20040223,102765,,,R16,,,,
286,Hard,32,A,20040223,102382,,,R16,,,,
300,Hard,32,A,20040913,102233,,,F,,,,
299,Hard,32,A,20040913,102477,,,SF,,,,
298,Hard,32,A,20040913,102233,,,SF,,,,
297,Hard,32,A,20040913,102477,,,QF,,,,
296,Hard,32,A,20040913,102233,,,QF,,,,
295,Hard,32,A,20040913,101097,,,QF,,,,
294,Hard,32,A,20040913,102076,,,QF,,,,
293,Hard,32,A,20040913,102477,,,R16,,,,
292,Hard,32,A,20040913,102233,,,R16,,,,
291,Hard,32,A,20040913,103888,,,R16,,,,
290,Hard,32,A,20040913,103459,,,R16,,,,
289,Hard,32,A,20040913,102202,,,R16,,,,
288,Hard,32,A,20040913,103201,,,R16,,,,
287,Hard,32,A,20040913,101097,,,R16,,,,
286,Hard,32,A,20040913,102076,,,R16,,,,
300,Grass,32,A,20040607,102233,,,F,,,,
299,Grass,32,A,20040607,102233,,,SF,,,,
298,Grass,32,A,20040607,103115,,,SF,,,,
297,Grass,32,A,20040607,103115,,,QF,,,,
296,Grass,32,A,20040607,102233,,,QF,,,,
295,Grass,32,A,20040607,102968,,,QF,,,,
294,Grass,32,A,20040607,103852,,,QF,,,,
293,Grass,32,A,20040607,103888,,,R16,,,,
292,Grass,32,A,20040607,102093,,,R16,,,,
291,Grass,32,A,20040607,102233,,,R16,,,,
290,Grass,32,A,20040607,102968,,,R16,,,,
289,Grass,32,A,20040607,102694,,,R16,,,,
288,Grass,32,A,20040607,103115,,,R16,,,,
287,Grass,32,A,20040607,103852,,,R16,,,,
286,Grass,32,A,20040607,102562,,,R16,,,,
300,Clay,32,A,20040209,103428,,,F,,,,
299,Clay,32,A,20040209,103428,,,SF,,,,
298,Clay,32,A,20040209,102839,,,SF,,,,
297,Clay,32,A,20040209,103586,,,QF,,,,
296,Clay,32,A,20040209,102886,,,QF,,,,
295,Clay,32,A,20040209,102839,,,QF,,,,
294,Clay,32,A,20040209,103428,,,QF,,,,
293,Clay,32,A,20040209,102463,,,R16,,,,
292,Clay,32,A,20040209,102886,,,R16,,,,
291,Clay,32,A,20040209,102984,,,R16,,,,
290,Clay,32,A,20040209,103632,,,R16,,,,
289,Clay,32,A,20040209,103428,,,R16,,,,
288,Clay,32,A,20040209,103586,,,R16,,,,
287,Clay,32,A,20040209,102839,,,R16,,,,
286,Clay,32,A,20040209,101826,,,R16,,,,
300,Clay,32,A,20040216,102463,,,F,,,,
299,Clay,32,A,20040216,102463,,,SF,,,,
298,Clay,32,A,20040216,102768,,,SF,,,,
297,Clay,32,A,20040216,102463,,,QF,,,,
296,Clay,32,A,20040216,102886,,,QF,,,,
295,Clay,32,A,20040216,102768,,,QF,,,,
294,Clay,32,A,20040216,103428,,,QF,,,,
293,Clay,32,A,20040216,102463,,,R16,,,,
292,Clay,32,A,20040216,102886,,,R16,,,,
291,Clay,32,A,20040216,102768,,,R16,,,,
290,Clay,32,A,20040216,103428,,,R16,,,,
289,Clay,32,A,20040216,102718,,,R16,,,,
288,Clay,32,A,20040216,102057,,,R16,,,,
287,Clay,32,A,20040216,103084,,,R16,,,,
286,Clay,32,A,20040216,103909,,,R16,,,,
300,Clay,128,G,20040524,103598,,,F,,,,
299,Clay,128,G,20040524,103566,,,SF,,,,
298,Clay,128,G,20040524,103598,,,SF,,,,
297,Clay,128,G,20040524,103184,,,QF,,,,
296,Clay,128,G,20040524,102405,,,QF,,,,
295,Clay,128,G,20040524,103566,,,QF,,,,
294,Clay,128,G,20040524,103598,,,QF,,,,
293,Clay,128,G,20040524,103184,,,R16,,,,
292,Clay,128,G,20040524,103598,,,R16,,,,
291,Clay,128,G,20040524,102405,,,R16,,,,
290,Clay,128,G,20040524,101956,,,R16,,,,
289,Clay,128,G,20040524,103566,,,R16,,,,
288,Clay,128,G,20040524,102286,,,R16,,,,
287,Clay,128,G,20040524,102477,,,R16,,,,
286,Clay,128,G,20040524,101373,,,R16,,,,
285,Clay,128,G,20040524,103184,,,R32,,,,
284,Clay,128,G,20040524,102035,,,R32,,,,
283,Clay,128,G,20040524,102405,,,R32,,,,
282,Clay,128,G,20040524,101956,,,R32,,,,
281,Clay,128,G,20040524,103566,,,R32,,,,
280,Clay,128,G,20040524,102286,,,R32,,,,
279,Clay,128,G,20040524,102477,,,R32,,,,
278,Clay,128,G,20040524,103428,,,R32,,,,
277,Clay,128,G,20040524,102968,,,R32,,,,
276,Clay,128,G,20040524,101373,,,R32,,,,
275,Clay,128,G,20040524,103598,,,R32,,,,
274,Clay,128,G,20040524,102886,,,R32,,,,
273,Clay,128,G,20040524,104339,,,R32,,,,
272,Clay,128,G,20040524,103254,,,R32,,,,
271,Clay,128,G,20040524,103586,,,R32,,,,
270,Clay,128,G,20040524,103580,,,R32,,,,
269,Clay,128,G,20040524,103184,,,R64,,,,
268,Clay,128,G,20040524,102035,,,R64,,,,
267,Clay,128,G,20040524,102405,,,R64,,,,
266,Clay,128,G,20040524,101956,,,R64,,,,
265,Clay,128,G,20040524,103580,,,R64,,,,
264,Clay,128,G,20040524,103566,,,R64,,,,
263,Clay,128,G,20040524,102286,,,R64,,,,
262,Clay,128,G,20040524,103586,,,R64,,,,
261,Clay,128,G,20040524,102477,,,R64,,,,
260,Clay,128,G,20040524,102233,,,R64,,,,
259,Clay,128,G,20040524,102968,,,R64,,,,
258,Clay,128,G,20040524,101932,,,R64,,,,
257,Clay,128,G,20040524,102251,,,R64,,,,
256,Clay,128,G,20040524,102886,,,R64,,,,
255,Clay,128,G,20040524,102382,,,R64,,,,
254,Clay,128,G,20040524,103115,,,R64,,,,
253,Clay,128,G,20040524,103254,,,R64,,,,
252,Clay,128,G,20040524,104339,,,R64,,,,
